sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
1129,Male,White,gender=Male,<=50K,"{""age"": ""62"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8350547428223534, ""p_observed"": 0.9175273714111765, ""prior_probability"": 0.3531869020347662, ""score"": 0.9175273714111765}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4248802314768916, ""p_observed"": 0.7124401157384458, ""prior_probability"": 0.6468130979652338, ""score"": 0.7124401157384458}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8350547428223534, ""p_observed"": 0.9175273714111765, ""prior_probability"": 0.3531869020347662, ""score"": 0.8350547428223534}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4248802314768916, ""p_observed"": 0.7124401157384458, ""prior_probability"": 0.6468130979652338, ""score"": 0.4248802314768916}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8350547428223534, ""p_observed"": 0.9175273714111765, ""prior_probability"": 0.3531869020347662, ""score"": -1.2129036284420422}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4248802314768916, ""p_observed"": 0.7124401157384458, ""prior_probability"": 0.6468130979652338, ""score"": -1.1138167379900747}}"
1130,Male,Other,gender=Male,>50K,"{""age"": ""36"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""Other"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.40294095345068914, ""p_observed"": 0.29852952327465543, ""prior_probability"": 0.18875, ""score"": 0.29852952327465543}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.20510850585989093, ""p_observed"": 0.6025542529299456, ""prior_probability"": 0.81125, ""score"": 0.6025542529299456}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.40294095345068914, ""p_observed"": 0.29852952327465543, ""prior_probability"": 0.18875, ""score"": -0.40294095345068914}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.20510850585989093, ""p_observed"": 0.6025542529299456, ""prior_probability"": 0.81125, ""score"": 0.20510850585989093}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.40294095345068914, ""p_observed"": 0.29852952327465543, ""prior_probability"": 0.18875, ""score"": -4.085104782048142}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.20510850585989093, ""p_observed"": 0.6025542529299456, ""prior_probability"": 0.81125, ""score"": -1.2223341535928385}}"
1131,Male,White,gender=Male,>50K,"{""age"": ""45"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7311119258740342, ""p_observed"": 0.13444403706298297, ""prior_probability"": 0.18211920529801323, ""score"": 0.13444403706298297}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.22766655439734507, ""p_observed"": 0.38616672280132747, ""prior_probability"": 0.8178807947019867, ""score"": 0.38616672280132747}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7311119258740342, ""p_observed"": 0.13444403706298297, ""prior_probability"": 0.18211920529801323, ""score"": -0.7311119258740342}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.22766655439734507, ""p_observed"": 0.38616672280132747, ""prior_probability"": 0.8178807947019867, ""score"": -0.22766655439734507}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7311119258740342, ""p_observed"": 0.13444403706298297, ""prior_probability"": 0.18211920529801323, ""score"": -5.716308327826807}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.22766655439734507, ""p_observed"": 0.38616672280132747, ""prior_probability"": 0.8178807947019867, ""score"": -2.104010837574911}}"
1132,Male,White,gender=Male,<=50K,"{""age"": ""65"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6078616918744717, ""p_observed"": 0.8039308459372358, ""prior_probability"": 0.4140684410646388, ""score"": 0.8039308459372358}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1927034280391156, ""p_observed"": 0.5963517140195578, ""prior_probability"": 0.5859315589353612, ""score"": 0.5963517140195578}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6078616918744717, ""p_observed"": 0.8039308459372358, ""prior_probability"": 0.4140684410646388, ""score"": 0.6078616918744717}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1927034280391156, ""p_observed"": 0.5963517140195578, ""prior_probability"": 0.5859315589353612, ""score"": 0.1927034280391156}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6078616918744717, ""p_observed"": 0.8039308459372358, ""prior_probability"": 0.4140684410646388, ""score"": -1.31820805427552}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.1927034280391156, ""p_observed"": 0.5963517140195578, ""prior_probability"": 0.5859315589353612, ""score"": -1.5684016134071104}}"
1133,Female,White,gender=Female,<=50K,"{""age"": ""35"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""44""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5535472976249636, ""p_observed"": 0.7767736488124818, ""prior_probability"": 0.40348837209302324, ""score"": 0.7767736488124818}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24223680201256315, ""p_observed"": 0.6211184010062817, ""prior_probability"": 0.5965116279069768, ""score"": 0.6211184010062817}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5535472976249636, ""p_observed"": 0.7767736488124818, ""prior_probability"": 0.40348837209302324, ""score"": 0.5535472976249636}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24223680201256315, ""p_observed"": 0.6211184010062817, ""prior_probability"": 0.5965116279069768, ""score"": 0.24223680201256315}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5535472976249636, ""p_observed"": 0.7767736488124818, ""prior_probability"": 0.40348837209302324, ""score"": -1.4128201799494626}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.24223680201256315, ""p_observed"": 0.6211184010062817, ""prior_probability"": 0.5965116279069768, ""score"": -1.4691236508296917}}"
1134,Male,White,gender=Male,<=50K,"{""age"": ""30"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8799598552680733, ""p_observed"": 0.9399799276340366, ""prior_probability"": 0.3531869020347662, ""score"": 0.9399799276340366}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.687456745094781, ""p_observed"": 0.8437283725473904, ""prior_probability"": 0.6468130979652338, ""score"": 0.8437283725473904}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8799598552680733, ""p_observed"": 0.9399799276340366, ""prior_probability"": 0.3531869020347662, ""score"": 0.8799598552680733}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.687456745094781, ""p_observed"": 0.8437283725473904, ""prior_probability"": 0.6468130979652338, ""score"": 0.687456745094781}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8799598552680733, ""p_observed"": 0.9399799276340366, ""prior_probability"": 0.3531869020347662, ""score"": -1.164551409700508}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.687456745094781, ""p_observed"": 0.8437283725473904, ""prior_probability"": 0.6468130979652338, ""score"": -0.7755472403948367}}"
1135,Female,Black,gender=Female,>50K,"{""age"": ""37"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4900004842172071, ""p_observed"": 0.2549997578913964, ""prior_probability"": 0.18875, ""score"": 0.2549997578913964}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.07826634888805678, ""p_observed"": 0.5391331744440284, ""prior_probability"": 0.81125, ""score"": 0.5391331744440284}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4900004842172071, ""p_observed"": 0.2549997578913964, ""prior_probability"": 0.18875, ""score"": -0.4900004842172071}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.07826634888805678, ""p_observed"": 0.5391331744440284, ""prior_probability"": 0.81125, ""score"": 0.07826634888805678}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.4900004842172071, ""p_observed"": 0.2549997578913964, ""prior_probability"": 0.18875, ""score"": -4.400317257392335}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.07826634888805678, ""p_observed"": 0.5391331744440284, ""prior_probability"": 0.81125, ""score"": -1.4447643343658716}}"
1136,Female,White,gender=Female,<=50K,"{""age"": ""27"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.778406799868141, ""p_observed"": 0.8892033999340704, ""prior_probability"": 0.4140684410646388, ""score"": 0.8892033999340704}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7376538496883116, ""p_observed"": 0.8688269248441556, ""prior_probability"": 0.5859315589353612, ""score"": 0.8688269248441556}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.778406799868141, ""p_observed"": 0.8892033999340704, ""prior_probability"": 0.4140684410646388, ""score"": 0.778406799868141}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7376538496883116, ""p_observed"": 0.8688269248441556, ""prior_probability"": 0.5859315589353612, ""score"": 0.7376538496883116}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.778406799868141, ""p_observed"": 0.8892033999340704, ""prior_probability"": 0.4140684410646388, ""score"": -1.1165825488625136}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7376538496883116, ""p_observed"": 0.8688269248441556, ""prior_probability"": 0.5859315589353612, ""score"": -0.8157749687315982}}"
1137,Female,White,gender=Female,<=50K,"{""age"": ""56"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7267424408729142, ""p_observed"": 0.8633712204364571, ""prior_probability"": 0.44275132275132273, ""score"": 0.8633712204364571}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10983755548953195, ""p_observed"": 0.554918777744766, ""prior_probability"": 0.5572486772486772, ""score"": 0.554918777744766}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7267424408729142, ""p_observed"": 0.8633712204364571, ""prior_probability"": 0.44275132275132273, ""score"": 0.7267424408729142}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10983755548953195, ""p_observed"": 0.554918777744766, ""prior_probability"": 0.5572486772486772, ""score"": 0.10983755548953195}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7267424408729142, ""p_observed"": 0.8633712204364571, ""prior_probability"": 0.44275132275132273, ""score"": -1.1085680732312988}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.10983755548953195, ""p_observed"": 0.554918777744766, ""prior_probability"": 0.5572486772486772, ""score"": -1.7626107251339533}}"
1138,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.658874425278675, ""p_observed"": 0.8294372126393373, ""prior_probability"": 0.4140684410646388, ""score"": 0.8294372126393373}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2727418432069783, ""p_observed"": 0.6363709216034892, ""prior_probability"": 0.5859315589353612, ""score"": 0.6363709216034892}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.658874425278675, ""p_observed"": 0.8294372126393373, ""prior_probability"": 0.4140684410646388, ""score"": 0.658874425278675}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2727418432069783, ""p_observed"": 0.6363709216034892, ""prior_probability"": 0.5859315589353612, ""score"": 0.2727418432069783}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.658874425278675, ""p_observed"": 0.8294372126393373, ""prior_probability"": 0.4140684410646388, ""score"": -1.2557397327132287}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2727418432069783, ""p_observed"": 0.6363709216034892, ""prior_probability"": 0.5859315589353612, ""score"": -1.438499641000761}}"
1139,Male,White,gender=Male,<=50K,"{""age"": ""24"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9776805882668124, ""p_observed"": 0.9888402941334062, ""prior_probability"": 0.3555070883315158, ""score"": 0.9888402941334062}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.88113595221041, ""p_observed"": 0.940567976105205, ""prior_probability"": 0.6444929116684842, ""score"": 0.940567976105205}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9776805882668124, ""p_observed"": 0.9888402941334062, ""prior_probability"": 0.3555070883315158, ""score"": 0.9776805882668124}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.88113595221041, ""p_observed"": 0.940567976105205, ""prior_probability"": 0.6444929116684842, ""score"": 0.88113595221041}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9776805882668124, ""p_observed"": 0.9888402941334062, ""prior_probability"": 0.3555070883315158, ""score"": -1.056654976028844}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.88113595221041, ""p_observed"": 0.940567976105205, ""prior_probability"": 0.6444929116684842, ""score"": -0.5618341674350036}}"
1140,Male,White,gender=Male,<=50K,"{""age"": ""26"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""70""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9301723798860667, ""p_observed"": 0.9650861899430334, ""prior_probability"": 0.3531869020347662, ""score"": 0.9650861899430334}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7746215387831709, ""p_observed"": 0.8873107693915854, ""prior_probability"": 0.6468130979652338, ""score"": 0.8873107693915854}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9301723798860667, ""p_observed"": 0.9650861899430334, ""prior_probability"": 0.3531869020347662, ""score"": 0.9301723798860667}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7746215387831709, ""p_observed"": 0.8873107693915854, ""prior_probability"": 0.6468130979652338, ""score"": 0.7746215387831709}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9301723798860667, ""p_observed"": 0.9650861899430334, ""prior_probability"": 0.3531869020347662, ""score"": -1.111833625903616}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7746215387831709, ""p_observed"": 0.8873107693915854, ""prior_probability"": 0.6468130979652338, ""score"": -0.6748178969813784}}"
1141,Male,White,gender=Male,<=50K,"{""age"": ""47"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5247106594756956, ""p_observed"": 0.7623553297378479, ""prior_probability"": 0.4611801242236025, ""score"": 0.7623553297378479}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.10467544930261358, ""p_observed"": 0.44766227534869324, ""prior_probability"": 0.5388198757763976, ""score"": 0.44766227534869324}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5247106594756956, ""p_observed"": 0.7623553297378479, ""prior_probability"": 0.4611801242236025, ""score"": 0.5247106594756956}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.10467544930261358, ""p_observed"": 0.44766227534869324, ""prior_probability"": 0.5388198757763976, ""score"": -0.10467544930261358}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5247106594756956, ""p_observed"": 0.7623553297378479, ""prior_probability"": 0.4611801242236025, ""score"": -1.3166516272880815}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.10467544930261358, ""p_observed"": 0.44766227534869324, ""prior_probability"": 0.5388198757763976, ""score"": -2.225806307203076}}"
