sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
2031,Male,White,gender=Male,>50K,"{""age"": ""37"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""55""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.31944368123173017, ""p_observed"": 0.34027815938413497, ""prior_probability"": 0.15218508997429306, ""score"": 0.34027815938413497}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.46654967717866813, ""p_observed"": 0.733274838589334, ""prior_probability"": 0.847814910025707, ""score"": 0.733274838589334}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.31944368123173017, ""p_observed"": 0.34027815938413497, ""prior_probability"": 0.15218508997429306, ""score"": -0.31944368123173017}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.46654967717866813, ""p_observed"": 0.733274838589334, ""prior_probability"": 0.847814910025707, ""score"": 0.46654967717866813}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.31944368123173017, ""p_observed"": 0.34027815938413497, ""prior_probability"": 0.15218508997429306, ""score"": -4.0386415617496585}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.46654967717866813, ""p_observed"": 0.733274838589334, ""prior_probability"": 0.847814910025707, ""score"": -0.785562327583508}}"
2032,Female,White,gender=Female,<=50K,"{""age"": ""25"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9249077120184954, ""p_observed"": 0.9624538560092477, ""prior_probability"": 0.44275132275132273, ""score"": 0.9624538560092477}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8439374996738687, ""p_observed"": 0.9219687498369344, ""prior_probability"": 0.5572486772486772, ""score"": 0.9219687498369344}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9249077120184954, ""p_observed"": 0.9624538560092477, ""prior_probability"": 0.44275132275132273, ""score"": 0.9249077120184954}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8439374996738687, ""p_observed"": 0.9219687498369344, ""prior_probability"": 0.5572486772486772, ""score"": 0.8439374996738687}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9249077120184954, ""p_observed"": 0.9624538560092477, ""prior_probability"": 0.44275132275132273, ""score"": -0.8912853262990633}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8439374996738687, ""p_observed"": 0.9219687498369344, ""prior_probability"": 0.5572486772486772, ""score"": -0.7472315802038182}}"
2033,Male,White,gender=Male,<=50K,"{""age"": ""45"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7370493294847893, ""p_observed"": 0.8685246647423946, ""prior_probability"": 0.44275132275132273, ""score"": 0.8685246647423946}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.01493210375140358, ""p_observed"": 0.5074660518757018, ""prior_probability"": 0.5572486772486772, ""score"": 0.5074660518757018}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7370493294847893, ""p_observed"": 0.8685246647423946, ""prior_probability"": 0.44275132275132273, ""score"": 0.7370493294847893}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.01493210375140358, ""p_observed"": 0.5074660518757018, ""prior_probability"": 0.5572486772486772, ""score"": 0.01493210375140358}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7370493294847893, ""p_observed"": 0.8685246647423946, ""prior_probability"": 0.44275132275132273, ""score"": -1.0966656036658335}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.01493210375140358, ""p_observed"": 0.5074660518757018, ""prior_probability"": 0.5572486772486772, ""score"": -1.9413946067502967}}"
2034,Male,White,gender=Male,<=50K,"{""age"": ""55"", ""education"": ""9th"", ""educational-num"": ""5"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 9th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8032400861904637, ""p_observed"": 0.9016200430952319, ""prior_probability"": 0.3041095890410959, ""score"": 0.9016200430952319}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6499666794293444, ""p_observed"": 0.8249833397146722, ""prior_probability"": 0.6958904109589041, ""score"": 0.8249833397146722}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8032400861904637, ""p_observed"": 0.9016200430952319, ""prior_probability"": 0.3041095890410959, ""score"": 0.8032400861904637}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6499666794293444, ""p_observed"": 0.8249833397146722, ""prior_probability"": 0.6958904109589041, ""score"": 0.6499666794293444}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8032400861904637, ""p_observed"": 0.9016200430952319, ""prior_probability"": 0.3041095890410959, ""score"": -1.3974913241079427}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6499666794293444, ""p_observed"": 0.8249833397146722, ""prior_probability"": 0.6958904109589041, ""score"": -0.7473472608371733}}"
2035,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""education"": ""9th"", ""educational-num"": ""5"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 9th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8364455425702179, ""p_observed"": 0.918222771285109, ""prior_probability"": 0.3041095890410959, ""score"": 0.918222771285109}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6028430528303423, ""p_observed"": 0.8014215264151712, ""prior_probability"": 0.6958904109589041, ""score"": 0.8014215264151712}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8364455425702179, ""p_observed"": 0.918222771285109, ""prior_probability"": 0.3041095890410959, ""score"": 0.8364455425702179}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6028430528303423, ""p_observed"": 0.8014215264151712, ""prior_probability"": 0.6958904109589041, ""score"": 0.6028430528303423}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8364455425702179, ""p_observed"": 0.918222771285109, ""prior_probability"": 0.3041095890410959, ""score"": -1.3609976473823395}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6028430528303423, ""p_observed"": 0.8014215264151712, ""prior_probability"": 0.6958904109589041, ""score"": -0.8052995268212564}}"
2036,Female,White,gender=Female,>50K,"{""age"": ""44"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""6""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7911572770261045, ""p_observed"": 0.10442136148694761, ""prior_probability"": 0.1390946502057613, ""score"": 0.10442136148694761}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4810834957058874, ""p_observed"": 0.2594582521470564, ""prior_probability"": 0.8609053497942387, ""score"": 0.2594582521470564}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7911572770261045, ""p_observed"": 0.10442136148694761, ""prior_probability"": 0.1390946502057613, ""score"": -0.7911572770261045}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4810834957058874, ""p_observed"": 0.2594582521470564, ""prior_probability"": 0.8609053497942387, ""score"": -0.4810834957058874}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7911572770261045, ""p_observed"": 0.10442136148694761, ""prior_probability"": 0.1390946502057613, ""score"": -6.4912426658912254}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.4810834957058874, ""p_observed"": 0.2594582521470564, ""prior_probability"": 0.8609053497942387, ""score"": -2.8480896458787406}}"
2037,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7624466480680718, ""p_observed"": 0.8812233240340358, ""prior_probability"": 0.3531869020347662, ""score"": 0.8812233240340358}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.46982032588766465, ""p_observed"": 0.7349101629438324, ""prior_probability"": 0.6468130979652338, ""score"": 0.7349101629438324}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7624466480680718, ""p_observed"": 0.8812233240340358, ""prior_probability"": 0.3531869020347662, ""score"": 0.7624466480680718}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.46982032588766465, ""p_observed"": 0.7349101629438324, ""prior_probability"": 0.6468130979652338, ""score"": 0.46982032588766465}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7624466480680718, ""p_observed"": 0.8812233240340358, ""prior_probability"": 0.3531869020347662, ""score"": -1.2936462864737235}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.46982032588766465, ""p_observed"": 0.7349101629438324, ""prior_probability"": 0.6468130979652338, ""score"": -1.051711930128085}}"
2038,Male,White,gender=Male,<=50K,"{""age"": ""19"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9883274252733141, ""p_observed"": 0.994163712636657, ""prior_probability"": 0.2653061224489796, ""score"": 0.994163712636657}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.970848762256613, ""p_observed"": 0.9854243811283064, ""prior_probability"": 0.7346938775510204, ""score"": 0.9854243811283064}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9883274252733141, ""p_observed"": 0.994163712636657, ""prior_probability"": 0.2653061224489796, ""score"": 0.9883274252733141}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.970848762256613, ""p_observed"": 0.9854243811283064, ""prior_probability"": 0.7346938775510204, ""score"": 0.970848762256613}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9883274252733141, ""p_observed"": 0.994163712636657, ""prior_probability"": 0.2653061224489796, ""score"": -1.3385777107401904}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.970848762256613, ""p_observed"": 0.9854243811283064, ""prior_probability"": 0.7346938775510204, ""score"": -0.3376671332775146}}"
2039,Female,White,gender=Female,<=50K,"{""age"": ""18"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9868102301545459, ""p_observed"": 0.9934051150772731, ""prior_probability"": 0.44275132275132273, ""score"": 0.9934051150772731}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9797694272156847, ""p_observed"": 0.9898847136078424, ""prior_probability"": 0.5572486772486772, ""score"": 0.9898847136078424}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9868102301545459, ""p_observed"": 0.9934051150772731, ""prior_probability"": 0.44275132275132273, ""score"": 0.9868102301545459}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9797694272156847, ""p_observed"": 0.9898847136078424, ""prior_probability"": 0.5572486772486772, ""score"": 0.9797694272156847}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9868102301545459, ""p_observed"": 0.9934051150772731, ""prior_probability"": 0.44275132275132273, ""score"": -0.8279804692651638}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9797694272156847, ""p_observed"": 0.9898847136078424, ""prior_probability"": 0.5572486772486772, ""score"": -0.6050772675027406}}"
2040,Male,White,gender=Male,<=50K,"{""age"": ""60"", ""education"": ""9th"", ""educational-num"": ""5"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 9th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8924330963315436, ""p_observed"": 0.9462165481657717, ""prior_probability"": 0.3041095890410959, ""score"": 0.9462165481657717}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7279994629238489, ""p_observed"": 0.8639997314619242, ""prior_probability"": 0.6958904109589041, ""score"": 0.8639997314619242}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8924330963315436, ""p_observed"": 0.9462165481657717, ""prior_probability"": 0.3041095890410959, ""score"": 0.8924330963315436}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7279994629238489, ""p_observed"": 0.8639997314619242, ""prior_probability"": 0.6958904109589041, ""score"": 0.7279994629238489}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8924330963315436, ""p_observed"": 0.9462165481657717, ""prior_probability"": 0.3041095890410959, ""score"": -1.300934805989845}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7279994629238489, ""p_observed"": 0.8639997314619242, ""prior_probability"": 0.6958904109589041, ""score"": -0.6549287285361305}}"
2041,Male,White,gender=Male,>50K,"{""age"": ""52"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""55""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3720181933197158, ""p_observed"": 0.31399090334014207, ""prior_probability"": 0.15218508997429306, ""score"": 0.31399090334014207}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5251579854420235, ""p_observed"": 0.7625789927210118, ""prior_probability"": 0.847814910025707, ""score"": 0.7625789927210118}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3720181933197158, ""p_observed"": 0.31399090334014207, ""prior_probability"": 0.15218508997429306, ""score"": -0.3720181933197158}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5251579854420235, ""p_observed"": 0.7625789927210118, ""prior_probability"": 0.847814910025707, ""score"": 0.5251579854420235}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.3720181933197158, ""p_observed"": 0.31399090334014207, ""prior_probability"": 0.15218508997429306, ""score"": -4.199440329224195}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5251579854420235, ""p_observed"": 0.7625789927210118, ""prior_probability"": 0.847814910025707, ""score"": -0.707191291203362}}"
2042,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,<=50K | Masters,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.1987037162655248, ""p_observed"": 0.5993518581327624, ""prior_probability"": 0.4722222222222222, ""score"": 0.5993518581327624}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.27586199173312026, ""p_observed"": 0.6379309958665601, ""prior_probability"": 0.5277777777777778, ""score"": 0.6379309958665601}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.1987037162655248, ""p_observed"": 0.5993518581327624, ""prior_probability"": 0.4722222222222222, ""score"": 0.1987037162655248}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.27586199173312026, ""p_observed"": 0.6379309958665601, ""prior_probability"": 0.5277777777777778, ""score"": 0.27586199173312026}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.1987037162655248, ""p_observed"": 0.5993518581327624, ""prior_probability"": 0.4722222222222222, ""score"": -1.7741184825744865}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.27586199173312026, ""p_observed"": 0.6379309958665601, ""prior_probability"": 0.5277777777777778, ""score"": -1.5381302761610638}}"
2043,Male,White,gender=Male,>50K,"{""age"": ""66"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | 7th-8th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.9584127958734343, ""p_observed"": 0.020793602063282866, ""prior_probability"": 0.02702702702702703, ""score"": 0.020793602063282866}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.7537442338208321, ""p_observed"": 0.12312788308958403, ""prior_probability"": 0.972972972972973, ""score"": 0.12312788308958403}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.9584127958734343, ""p_observed"": 0.020793602063282866, ""prior_probability"": 0.02702702702702703, ""score"": -0.9584127958734343}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.7537442338208321, ""p_observed"": 0.12312788308958403, ""prior_probability"": 0.972972972972973, ""score"": -0.7537442338208321}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.9584127958734343, ""p_observed"": 0.020793602063282866, ""prior_probability"": 0.02702702702702703, ""score"": -11.357137778049683}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.7537442338208321, ""p_observed"": 0.12312788308958403, ""prior_probability"": 0.972972972972973, ""score"": -4.2164625018041555}}"
