sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
167,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9831430268232252, ""p_observed"": 0.9915715134116126, ""prior_probability"": 0.3531869020347662, ""score"": 0.9915715134116126}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9398802614030322, ""p_observed"": 0.9699401307015159, ""prior_probability"": 0.6468130979652338, ""score"": 0.9699401307015159}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9831430268232252, ""p_observed"": 0.9915715134116126, ""prior_probability"": 0.3531869020347662, ""score"": 0.9831430268232252}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9398802614030322, ""p_observed"": 0.9699401307015159, ""prior_probability"": 0.6468130979652338, ""score"": 0.9398802614030322}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9831430268232252, ""p_observed"": 0.9915715134116126, ""prior_probability"": 0.3531869020347662, ""score"": -1.0576863089197797}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9398802614030322, ""p_observed"": 0.9699401307015159, ""prior_probability"": 0.6468130979652338, ""score"": -0.4967397617057425}}"
168,Male,White,gender=Male,>50K,"{""age"": ""41"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.762254397985262, ""p_observed"": 0.11887280100736894, ""prior_probability"": 0.129565816678153, ""score"": 0.11887280100736894}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4238822307168281, ""p_observed"": 0.28805888464158597, ""prior_probability"": 0.870434183321847, ""score"": 0.28805888464158597}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.762254397985262, ""p_observed"": 0.11887280100736894, ""prior_probability"": 0.129565816678153, ""score"": -0.762254397985262}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4238822307168281, ""p_observed"": 0.28805888464158597, ""prior_probability"": 0.870434183321847, ""score"": -0.4238822307168281}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.762254397985262, ""p_observed"": 0.11887280100736894, ""prior_probability"": 0.129565816678153, ""score"": -6.302968803351045}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.4238822307168281, ""p_observed"": 0.28805888464158597, ""prior_probability"": 0.870434183321847, ""score"": -2.627943848902378}}"
169,Female,White,gender=Female,<=50K,"{""age"": ""47"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7557587368193075, ""p_observed"": 0.8778793684096536, ""prior_probability"": 0.3531869020347662, ""score"": 0.8778793684096536}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.35124288609805776, ""p_observed"": 0.6756214430490289, ""prior_probability"": 0.6468130979652338, ""score"": 0.6756214430490289}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7557587368193075, ""p_observed"": 0.8778793684096536, ""prior_probability"": 0.3531869020347662, ""score"": 0.7557587368193075}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.35124288609805776, ""p_observed"": 0.6756214430490289, ""prior_probability"": 0.6468130979652338, ""score"": 0.35124288609805776}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7557587368193075, ""p_observed"": 0.8778793684096536, ""prior_probability"": 0.3531869020347662, ""score"": -1.3012500714412472}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.35124288609805776, ""p_observed"": 0.6756214430490289, ""prior_probability"": 0.6468130979652338, ""score"": -1.2199426116437735}}"
170,Female,White,gender=Female,<=50K,"{""age"": ""26"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9093167030350789, ""p_observed"": 0.9546583515175394, ""prior_probability"": 0.4140684410646388, ""score"": 0.9546583515175394}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9592923056482473, ""p_observed"": 0.9796461528241236, ""prior_probability"": 0.5859315589353612, ""score"": 0.9796461528241236}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9093167030350789, ""p_observed"": 0.9546583515175394, ""prior_probability"": 0.4140684410646388, ""score"": 0.9093167030350789}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9592923056482473, ""p_observed"": 0.9796461528241236, ""prior_probability"": 0.5859315589353612, ""score"": 0.9592923056482473}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9093167030350789, ""p_observed"": 0.9546583515175394, ""prior_probability"": 0.4140684410646388, ""score"": -0.9745275014592902}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9592923056482473, ""p_observed"": 0.9796461528241236, ""prior_probability"": 0.5859315589353612, ""score"": -0.5756799719822445}}"
171,Male,Asian-Pac-Islander,gender=Male,<=50K,"{""age"": ""19"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Asian-Pac-Islander"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9934116118956969, ""p_observed"": 0.9967058059478484, ""prior_probability"": 0.44275132275132273, ""score"": 0.9967058059478484}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9571874691985058, ""p_observed"": 0.9785937345992529, ""prior_probability"": 0.5572486772486772, ""score"": 0.9785937345992529}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9934116118956969, ""p_observed"": 0.9967058059478484, ""prior_probability"": 0.44275132275132273, ""score"": 0.9934116118956969}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9571874691985058, ""p_observed"": 0.9785937345992529, ""prior_probability"": 0.5572486772486772, ""score"": 0.9571874691985058}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9934116118956969, ""p_observed"": 0.9967058059478484, ""prior_probability"": 0.44275132275132273, ""score"": -0.8213462784525903}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9571874691985058, ""p_observed"": 0.9785937345992529, ""prior_probability"": 0.5572486772486772, ""score"": -0.6280210855514963}}"
172,Female,White,gender=Female,<=50K,"{""age"": ""40"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""24""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7417661434974667, ""p_observed"": 0.8708830717487335, ""prior_probability"": 0.40348837209302324, ""score"": 0.8708830717487335}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5488098474777057, ""p_observed"": 0.7744049237388528, ""prior_probability"": 0.5965116279069768, ""score"": 0.7744049237388528}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7417661434974667, ""p_observed"": 0.8708830717487335, ""prior_probability"": 0.40348837209302324, ""score"": 0.7417661434974667}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5488098474777057, ""p_observed"": 0.7744049237388528, ""prior_probability"": 0.5965116279069768, ""score"": 0.5488098474777057}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7417661434974667, ""p_observed"": 0.8708830717487335, ""prior_probability"": 0.40348837209302324, ""score"": -1.1841027235497288}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5488098474777057, ""p_observed"": 0.7744049237388528, ""prior_probability"": 0.5965116279069768, ""score"": -1.0279773138890507}}"
173,Male,White,gender=Male,>50K,"{""age"": ""45"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Prof-school,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.2226806293522956, ""p_observed"": 0.3886596853238521, ""prior_probability"": 0.10638297872340426, ""score"": 0.3886596853238521}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7217234984500006, ""p_observed"": 0.8608617492250004, ""prior_probability"": 0.8936170212765957, ""score"": 0.8608617492250004}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.2226806293522956, ""p_observed"": 0.3886596853238521, ""prior_probability"": 0.10638297872340426, ""score"": -0.2226806293522956}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7217234984500006, ""p_observed"": 0.8608617492250004, ""prior_probability"": 0.8936170212765957, ""score"": 0.7217234984500006}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.2226806293522956, ""p_observed"": 0.3886596853238521, ""prior_probability"": 0.10638297872340426, ""score"": -4.130812015655314}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7217234984500006, ""p_observed"": 0.8608617492250004, ""prior_probability"": 0.8936170212765957, ""score"": -0.41212069833260345}}"
174,Male,White,gender=Male,>50K,"{""age"": ""39"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6959301925025612, ""p_observed"": 0.15203490374871947, ""prior_probability"": 0.18211920529801323, ""score"": 0.15203490374871947}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.31388423984117764, ""p_observed"": 0.3430578800794112, ""prior_probability"": 0.8178807947019867, ""score"": 0.3430578800794112}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6959301925025612, ""p_observed"": 0.15203490374871947, ""prior_probability"": 0.18211920529801323, ""score"": -0.6959301925025612}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.31388423984117764, ""p_observed"": 0.3430578800794112, ""prior_probability"": 0.8178807947019867, ""score"": -0.31388423984117764}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6959301925025612, ""p_observed"": 0.15203490374871947, ""prior_probability"": 0.18211920529801323, ""score"": -5.47038414128438}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.31388423984117764, ""p_observed"": 0.3430578800794112, ""prior_probability"": 0.8178807947019867, ""score"": -2.3407508796770853}}"
175,Female,White,gender=Female,<=50K,"{""age"": ""40"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7531864609573791, ""p_observed"": 0.8765932304786894, ""prior_probability"": 0.3531869020347662, ""score"": 0.8765932304786894}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.43684702632198286, ""p_observed"": 0.7184235131609915, ""prior_probability"": 0.6468130979652338, ""score"": 0.7184235131609915}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7531864609573791, ""p_observed"": 0.8765932304786894, ""prior_probability"": 0.3531869020347662, ""score"": 0.7531864609573791}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.43684702632198286, ""p_observed"": 0.7184235131609915, ""prior_probability"": 0.6468130979652338, ""score"": 0.43684702632198286}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7531864609573791, ""p_observed"": 0.8765932304786894, ""prior_probability"": 0.3531869020347662, ""score"": -1.3041823216505943}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.43684702632198286, ""p_observed"": 0.7184235131609915, ""prior_probability"": 0.6468130979652338, ""score"": -1.097089966331354}}"
176,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""37""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9849927739361183, ""p_observed"": 0.9924963869680592, ""prior_probability"": 0.44275132275132273, ""score"": 0.9924963869680592}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.926536434851359, ""p_observed"": 0.9632682174256795, ""prior_probability"": 0.5572486772486772, ""score"": 0.9632682174256795}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9849927739361183, ""p_observed"": 0.9924963869680592, ""prior_probability"": 0.44275132275132273, ""score"": 0.9849927739361183}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.926536434851359, ""p_observed"": 0.9632682174256795, ""prior_probability"": 0.5572486772486772, ""score"": 0.926536434851359}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9849927739361183, ""p_observed"": 0.9924963869680592, ""prior_probability"": 0.44275132275132273, ""score"": -0.8298108282667632}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.926536434851359, ""p_observed"": 0.9632682174256795, ""prior_probability"": 0.5572486772486772, ""score"": -0.6595904468238896}}"
177,Male,White,gender=Male,>50K,"{""age"": ""40"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.25411728119911486, ""p_observed"": 0.37294135940044265, ""prior_probability"": 0.18875, ""score"": 0.37294135940044265}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.30566296842086227, ""p_observed"": 0.652831484210431, ""prior_probability"": 0.81125, ""score"": 0.652831484210431}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.25411728119911486, ""p_observed"": 0.37294135940044265, ""prior_probability"": 0.18875, ""score"": -0.25411728119911486}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.30566296842086227, ""p_observed"": 0.652831484210431, ""prior_probability"": 0.81125, ""score"": 0.30566296842086227}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.25411728119911486, ""p_observed"": 0.37294135940044265, ""prior_probability"": 0.18875, ""score"": -3.640000061055569}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.30566296842086227, ""p_observed"": 0.652831484210431, ""prior_probability"": 0.81125, ""score"": -1.0620515049762895}}"
178,Male,White,gender=Male,<=50K,"{""age"": ""63"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8519616363757987, ""p_observed"": 0.9259808181878993, ""prior_probability"": 0.3323572474377745, ""score"": 0.9259808181878993}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.548306077846207, ""p_observed"": 0.7741530389231034, ""prior_probability"": 0.6676427525622255, ""score"": 0.7741530389231034}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8519616363757987, ""p_observed"": 0.9259808181878993, ""prior_probability"": 0.3323572474377745, ""score"": 0.8519616363757987}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.548306077846207, ""p_observed"": 0.7741530389231034, ""prior_probability"": 0.6676427525622255, ""score"": 0.548306077846207}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8519616363757987, ""p_observed"": 0.9259808181878993, ""prior_probability"": 0.3323572474377745, ""score"": -1.255348360590193}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.548306077846207, ""p_observed"": 0.7741530389231034, ""prior_probability"": 0.6676427525622255, ""score"": -0.9159734505174271}}"
179,Male,Black,gender=Male,<=50K,"{""age"": ""25"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9928094354228172, ""p_observed"": 0.9964047177114086, ""prior_probability"": 0.3531869020347662, ""score"": 0.9964047177114086}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9873053257519294, ""p_observed"": 0.9936526628759648, ""prior_probability"": 0.6468130979652338, ""score"": 0.9936526628759648}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9928094354228172, ""p_observed"": 0.9964047177114086, ""prior_probability"": 0.3531869020347662, ""score"": 0.9928094354228172}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9873053257519294, ""p_observed"": 0.9936526628759648, ""prior_probability"": 0.6468130979652338, ""score"": 0.9873053257519294}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9928094354228172, ""p_observed"": 0.9964047177114086, ""prior_probability"": 0.3531869020347662, ""score"": -1.047961416344304}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9873053257519294, ""p_observed"": 0.9936526628759648, ""prior_probability"": 0.6468130979652338, ""score"": -0.4484330353104459}}"
